state,district,flood_probability,risk_level,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_30d,rainfall_ml_probability,weather_probability,satellite_probability,final_flood_probability,alert,alert_priority,prediction_confidence,risk_evidence,alert_message
Tamil Nadu,Ramanathapuram,0.0001611278952668,LOW,0.0,0.0,19.579997997,43.969996997,0.000161,0.0,0.0,0.000161,False,4,MEDIUM,limited flood evidence,"Low flood risk in Ramanathapuram, Tamil Nadu. Probability: 0.0%."
Kerala,Kozhikode,0.0001611278952668,LOW,0.0,0.0,28.785000000000057,50.3549998,0.000161,0.0,0.0,0.000161,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kozhikode, Kerala. Probability: 0.0%."
Puducherry,Mahe,0.0001611278952668,LOW,0.0,0.0,10.384999,11.104999,0.000161,0.0,0.0,0.000161,False,4,MEDIUM,limited flood evidence,"Low flood risk in Mahe, Puducherry. Probability: 0.0%."
Uttar Pradesh,Chandauli,0.0001532696090452,LOW,0.62999994,2.85499979,9.22999919,102.74499754,0.000153,0.0,0.0,0.000153,False,4,MEDIUM,limited flood evidence,"Low flood risk in Chandauli, Uttar Pradesh. Probability: 0.0%."
Uttar Pradesh,Siddharth Nagar,0.0001532696090452,LOW,0.0,0.1549999959994315,0.3549999949990905,76.389999911,0.000153,0.0,0.0,0.000153,False,4,MEDIUM,limited flood evidence,"Low flood risk in Siddharth Nagar, Uttar Pradesh. Probability: 0.0%."
Himachal Pradesh,Mandi,0.0001532696090452,LOW,0.47999996,1.0749999599997726,1.3699999599998862,74.870000277,0.000153,0.0,0.0,0.000153,False,4,MEDIUM,limited flood evidence,"Low flood risk in Mandi, Himachal Pradesh. Probability: 0.0%."
Uttar Pradesh,Mathura,0.0001532696090452,LOW,0.0,0.8999999500002274,3.7249998,67.39000231700001,0.000153,0.0,0.0,0.000153,False,4,MEDIUM,limited flood evidence,"Low flood risk in Mathura, Uttar Pradesh. Probability: 0.0%."
Assam,Karimganj,0.0001532696090452,LOW,0.325,1.7750000599997728,11.390000050000229,97.78999940999978,0.000153,0.0,0.0,0.000153,False,4,MEDIUM,limited flood evidence,"Low flood risk in Karimganj, Assam. Probability: 0.0%."
Uttar Pradesh,Aligarh,6.925499042384951e-05,LOW,1.24,4.484999780000003,10.38499961,79.15499813999999,6.9e-05,0.0,0.0,6.9e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Aligarh, Uttar Pradesh. Probability: 0.0%."
Nagaland,Mon,6.925499042384951e-05,LOW,1.3549999,5.784999900000106,12.784999299999969,38.58999863,6.9e-05,0.0,0.0,6.9e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Mon, Nagaland. Probability: 0.0%."
Bihar,Patna,6.811563538074004e-05,LOW,0.48499998,5.129999679999998,13.39499918,75.04999790999999,6.8e-05,0.0,0.0,6.8e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Patna, Bihar. Probability: 0.0%."
Uttaranchal,Haridwar,6.0646195563910885e-05,LOW,0.035,4.799999899999879,8.9249999,106.94499831,6.1e-05,0.0,0.0,6.1e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Haridwar, Uttaranchal. Probability: 0.0%."
Tamil Nadu,Kanniyakumari,5.151051092858137e-05,LOW,1.17,1.169999999999943,1.17,12.82999939,5.2e-05,0.0,0.0,5.2e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kanniyakumari, Tamil Nadu. Probability: 0.0%."
Bihar,Pashchim Champaran,4.290171606864275e-05,LOW,0.0,0.0049999999993178,0.7549999350013002,135.14499890699997,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Pashchim Champaran, Bihar. Probability: 0.0%."
Nagaland,Wokha,4.290171606864275e-05,LOW,0.0,0.0,0.15999998,112.699999279,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Wokha, Nagaland. Probability: 0.0%."
Punjab,Kapurthala,4.290171606864275e-05,LOW,0.0,0.0,0.0,90.055001604,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kapurthala, Punjab. Probability: 0.0%."
Uttaranchal,Naini Tal,4.290171606864275e-05,LOW,0.0,0.0,0.26500002,25.9299997,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Naini Tal, Uttaranchal. Probability: 0.0%."
Punjab,Mansa,4.290171606864275e-05,LOW,0.19,3.0749997200003447,9.689999319999956,59.71499814,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Mansa, Punjab. Probability: 0.0%."
Haryana,Karnal,4.290171606864275e-05,LOW,0.315,2.0649999399996024,3.349999939999968,52.480000496,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Karnal, Haryana. Probability: 0.0%."
Arunachal Pradesh,East Siang,4.290171606864275e-05,LOW,0.34499997,0.7399999699995452,1.93499997,78.20999671,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in East Siang, Arunachal Pradesh. Probability: 0.0%."
Uttar Pradesh,Farrukhabad,4.290171606864275e-05,LOW,0.0,0.0799999999995417,0.3750000199995736,35.599999737,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Farrukhabad, Uttar Pradesh. Probability: 0.0%."
Haryana,Kaithal,4.290171606864275e-05,LOW,0.45999995,3.389999739999545,6.0599999,73.969997465,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kaithal, Haryana. Probability: 0.0%."
Uttar Pradesh,Kannauj,4.290171606864275e-05,LOW,0.0,0.0,0.0,120.01999823,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kannauj, Uttar Pradesh. Probability: 0.0%."
West Bengal,Kolkata,4.290171606864275e-05,LOW,0.0,0.0,0.185,101.3300072,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kolkata, West Bengal. Probability: 0.0%."
Uttar Pradesh,Mainpuri,4.290171606864275e-05,LOW,0.0,0.0,0.4049999999999432,69.97499974,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Mainpuri, Uttar Pradesh. Probability: 0.0%."
Uttar Pradesh,Muzaffarnagar,4.290171606864275e-05,LOW,0.0,0.0,0.1800000000000035,28.40999948,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Muzaffarnagar, Uttar Pradesh. Probability: 0.0%."
Madhya Pradesh,Katni,4.290171606864275e-05,LOW,0.195,1.1099999999997727,7.954999800000341,64.45999740999999,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Katni, Madhya Pradesh. Probability: 0.0%."
Assam,Bongaigaon,4.290171606864275e-05,LOW,0.0,0.0949999999999431,0.1949999939995452,147.839990944,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bongaigaon, Assam. Probability: 0.0%."
Himachal Pradesh,Una,4.290171606864275e-05,LOW,0.0,0.0,0.43499997,42.51499966,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Una, Himachal Pradesh. Probability: 0.0%."
Himachal Pradesh,Hamirpur,4.290171606864275e-05,LOW,0.0,0.0599999979998863,0.069999998,32.429997898,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Hamirpur, Himachal Pradesh. Probability: 0.0%."
Assam,Kokrajhar,4.290171606864275e-05,LOW,0.0,0.0,0.3000000000009095,86.679999475,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kokrajhar, Assam. Probability: 0.0%."
Assam,Marigaon,4.290171606864275e-05,LOW,0.0,0.0,0.0,36.069999886,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Marigaon, Assam. Probability: 0.0%."
Jammu and Kashmir,Pulwama,4.290171606864275e-05,LOW,0.0,0.0,0.0449999979998898,17.954999788000002,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Pulwama, Jammu and Kashmir. Probability: 0.0%."
Jammu and Kashmir,Punch,4.290171606864275e-05,LOW,0.71,1.184999989999531,1.809999990000014,148.14999752999998,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Punch, Jammu and Kashmir. Probability: 0.0%."
Uttar Pradesh,Mahoba,4.290171606864275e-05,LOW,0.0,0.0,5.579999989999801,80.82999688999999,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Mahoba, Uttar Pradesh. Probability: 0.0%."
Uttar Pradesh,Kushinagar,4.290171606864275e-05,LOW,0.0,0.0,0.0749999959996589,93.42999589299998,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kushinagar, Uttar Pradesh. Probability: 0.0%."
Himachal Pradesh,Bilaspur,4.290171606864275e-05,LOW,0.0,0.0,0.0,47.48500181,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bilaspur, Himachal Pradesh. Probability: 0.0%."
Uttar Pradesh,Firozabad,4.290171606864275e-05,LOW,0.0,0.0,1.5999999000009095,127.63499286,4.3e-05,0.0,0.0,4.3e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Firozabad, Uttar Pradesh. Probability: 0.0%."
Haryana,Sonepat,3.563218390804598e-05,LOW,0.074999996,0.0799999959990905,1.674999996,425.689977286,3.6e-05,0.0,0.0,3.6e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Sonepat, Haryana. Probability: 0.0%."
Bihar,Munger,1.774447949526814e-05,LOW,0.33499998,4.144999879999886,9.659999110000058,62.2549983,1.8e-05,0.0,0.0,1.8e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Munger, Bihar. Probability: 0.0%."
Uttar Pradesh,Ghazipur,1.774447949526814e-05,LOW,0.80999994,5.329999940000116,13.684999090000002,77.93999649,1.8e-05,0.0,0.0,1.8e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Ghazipur, Uttar Pradesh. Probability: 0.0%."
Tamil Nadu,Theni,1.6904583020285498e-05,LOW,0.01,0.01,67.44999999999989,111.924997978,1.7e-05,0.0,0.0,1.7e-05,False,4,MEDIUM,limited flood evidence,"Low flood risk in Theni, Tamil Nadu. Probability: 0.0%."
Uttar Pradesh,Varanasi,0.0,LOW,0.0,0.0,0.04,6.834999467,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Varanasi, Uttar Pradesh. Probability: 0.0%."
Manipur,West Imphal,0.0,LOW,0.155,1.4649999599999752,3.2899999299999467,10.624999707,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in West Imphal, Manipur. Probability: 0.0%."
Manipur,Bishnupur,0.0,LOW,0.0,0.0,3.0099999999998577,25.31499995,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bishnupur, Manipur. Probability: 0.0%."
Chandigarh,Chandigarh,0.0,LOW,0.0,0.0,0.0,61.620006786,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Chandigarh, Chandigarh. Probability: 0.0%."
Bihar,Sheikhpura,0.0,LOW,0.0,0.0,0.0,1.24500004,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Sheikhpura, Bihar. Probability: 0.0%."
Manipur,Thoubal,0.0,LOW,0.0,0.044999997999928,0.5199999579999431,9.399999518,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Thoubal, Manipur. Probability: 0.0%."
Punjab,Nawan Shehar,0.0,LOW,0.04,0.0399999999995452,0.0399999999997655,76.02999865999999,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Nawan Shehar, Punjab. Probability: 0.0%."
Nagaland,Mokokchung,0.0,LOW,0.0,0.0,0.4449999999997158,20.739998587,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Mokokchung, Nagaland. Probability: 0.0%."
Bihar,Nalanda,0.0,LOW,0.38,1.4899998999998845,5.0999998,60.369997,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Nalanda, Bihar. Probability: 0.0%."
Uttaranchal,Udham Singh Nagar,0.0,LOW,0.0,0.4999999700002274,0.49999997,93.37999882,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Udham Singh Nagar, Uttaranchal. Probability: 0.0%."
West Bengal,Dakshin Dinajpur,0.0,LOW,0.16999999,1.089999989999979,1.27999998,4.739999937,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Dakshin Dinajpur, West Bengal. Probability: 0.0%."
West Bengal,Darjiling,0.0,LOW,0.13,0.5199999599995169,1.3449999600002274,35.514999467,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Darjiling, West Bengal. Probability: 0.0%."
Uttaranchal,Champawat,0.0,LOW,0.0,0.0,0.0149999999999431,16.48499899000023,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Champawat, Uttaranchal. Probability: 0.0%."
Bihar,Jehanabad,0.0,LOW,0.0,0.0,0.3149999999998854,12.605000263,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Jehanabad, Bihar. Probability: 0.0%."
Bihar,Khagaria,0.0,LOW,0.11000001,0.6250000100000456,1.36500002,3.050000026,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Khagaria, Bihar. Probability: 0.0%."
Bihar,Lakhisarai,0.0,LOW,0.13,1.989999880000114,3.379999839999659,16.139999529,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Lakhisarai, Bihar. Probability: 0.0%."
Meghalaya,South Garo Hills,0.0,LOW,0.044999998,0.0699999970000415,0.2649999859999928,1.224999971,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in South Garo Hills, Meghalaya. Probability: 0.0%."
Tamil Nadu,Virudhunagar,0.0,LOW,0.0,0.0,0.7349999600004617,6.30499981,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Virudhunagar, Tamil Nadu. Probability: 0.0%."
Jharkhand,Sahibganj,0.0,LOW,0.095,0.4600000000001136,4.774999630000005,35.449998276,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Sahibganj, Jharkhand. Probability: 0.0%."
Gujarat,Anand,0.0,LOW,0.86999995,1.069999954,3.1249999540000566,8.769999842,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Anand, Gujarat. Probability: 0.0%."
Jammu and Kashmir,Srinagar,0.0,LOW,0.0,3.4549999999999743,4.115000019999943,13.39000001,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Srinagar, Jammu and Kashmir. Probability: 0.0%."
Bihar,Bhagalpur,0.0,LOW,0.74,2.804999900000086,6.974999650000001,52.2249972,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bhagalpur, Bihar. Probability: 0.0%."
Madhya Pradesh,Gwalior,0.0,LOW,0.585,3.364999929999972,7.23999981,55.46499683,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Gwalior, Madhya Pradesh. Probability: 0.0%."
Madhya Pradesh,Datia,0.0,LOW,0.19999999,1.579999930000341,1.9099999299997763,5.60499988,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Datia, Madhya Pradesh. Probability: 0.0%."
Sikkim,South Sikkim,0.0,LOW,0.0,0.0299999999999715,0.07,1.994999964,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in South Sikkim, Sikkim. Probability: 0.0%."
Sikkim,East,0.0,LOW,0.01,0.2299999700000035,0.3249999680000002,3.284999889,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in East, Sikkim. Probability: 0.0%."
Bihar,Buxar,0.0,LOW,0.0,0.5100000000000529,2.104999969999973,19.834999663,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Buxar, Bihar. Probability: 0.0%."
Sikkim,West Sikkim,0.0,LOW,0.14999999,0.4899999950000498,1.0349999650000004,8.194999794,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in West Sikkim, Sikkim. Probability: 0.0%."
Tamil Nadu,Chennai,0.0,LOW,0.0,0.0,0.6099999999999999,1.7099999599999998,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Chennai, Tamil Nadu. Probability: 0.0%."
Tamil Nadu,Ariyalur,0.0,LOW,0.0,0.0,1.2099999999999929,126.45999736,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Ariyalur, Tamil Nadu. Probability: 0.0%."
Kerala,Kottayam,0.0,LOW,0.0,0.0,0.0,4.844999959999773,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kottayam, Kerala. Probability: 0.0%."
Goa,North Goa,0.0,LOW,0.0,0.0,8.879999760000029,149.11499641,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in North Goa, Goa. Probability: 0.0%."
Dadra and Nagar Haveli,Dadra and Nagar Haveli,0.0,LOW,0.0,0.0049999999999964,3.4849996,20.56999893,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Dadra and Nagar Haveli, Dadra and Nagar Haveli. Probability: 0.0%."
Bihar,Bhojpur,0.0,LOW,0.01,0.1200000000000569,0.7399999819998873,7.974999918000001,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bhojpur, Bihar. Probability: 0.0%."
Bihar,Begusarai,0.0,LOW,0.06,0.060000000000007,0.454999988,3.3649998480000005,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Begusarai, Bihar. Probability: 0.0%."
Assam,Nalbari,0.0,LOW,0.0,0.0,0.3249999999997726,39.19499869,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Nalbari, Assam. Probability: 0.0%."
Tamil Nadu,Perambalur,0.0,LOW,0.0,0.0,7.075,20.9,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Perambalur, Tamil Nadu. Probability: 0.0%."
Jharkhand,Lohardaga,0.0,LOW,0.0,1.054999969999888,2.4749999700000016,4.424999939999887,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Lohardaga, Jharkhand. Probability: 0.0%."
Haryana,Fatehabad,0.0,LOW,0.0,0.0,0.0399999999999431,16.204998755000002,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Fatehabad, Haryana. Probability: 0.0%."
Jammu and Kashmir,Bagdam,0.0,LOW,0.01,0.0549999980000568,0.099999996,7.589999696,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Bagdam, Jammu and Kashmir. Probability: 0.0%."
Uttar Pradesh,Hathras,0.0,LOW,0.03,0.1349999960005684,0.154999996,29.399996894,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Hathras, Uttar Pradesh. Probability: 0.0%."
Uttar Pradesh,Hamirpur,0.0,LOW,0.255,2.734999850000313,5.1099997,42.544999068,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Hamirpur, Uttar Pradesh. Probability: 0.0%."
Uttar Pradesh,Kaushambi,0.0,LOW,0.0,0.0449999979997726,0.224999988,12.079999638,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Kaushambi, Uttar Pradesh. Probability: 0.0%."
Haryana,Jind,0.0,LOW,0.0,0.0,0.0099999999995452,19.904998689,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Jind, Haryana. Probability: 0.0%."
Haryana,Rewari,0.0,LOW,0.0,0.0,0.13499999,0.379999975,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Rewari, Haryana. Probability: 0.0%."
Haryana,Panipat,0.0,LOW,0.0,0.0,0.0,3.29999974,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Panipat, Haryana. Probability: 0.0%."
Uttar Pradesh,Sant Ravi Das Nagar,0.0,LOW,0.0,0.0,0.3449999999998507,12.7850001,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Sant Ravi Das Nagar, Uttar Pradesh. Probability: 0.0%."
Andhra Pradesh,Hyderabad,0.0,LOW,0.0,0.0,1.9950000999999928,6.2750001300000005,0.0,0.0,0.0,0.0,False,4,MEDIUM,limited flood evidence,"Low flood risk in Hyderabad, Andhra Pradesh. Probability: 0.0%."
